   -3   -2    0    1    1    2      0.0871634989      0.0024993082
   -3   -2    0    1    1    3     -0.0000000115      0.0000000030
   -3   -2    0    2    1    1     -0.0000002645     -0.0000005753
   -3   -2    0    2    1    2      0.0000001313     -0.0000000188
   -3   -2    0    2    1    3      0.0011138655      0.0036262271
   -3   -2    0    1    2    1     -0.0000001141      0.0000003179
   -3   -2    0    1    2    2      0.0000001628      0.0000002041
   -3   -2    0    1    2    3     -0.0011138896      0.0036262389
   -3   -2    0    2    2    1     -0.0863046392     -0.0680176284
   -3   -2    0    2    2    2      0.0871626383     -0.0024987777
   -3   -2    0    2    2    3      0.0000000096      0.0000000043
   -3   -1    0    1    1    1     -0.0863041413     -0.0680201245
   -3   -1    0    1    1    2     -0.0871632414      0.0024998477
   -3   -1    0    1    1    3     -0.0000000002      0.0000000039
   -3   -1    0    2    1    1     -0.0000000729     -0.0000003388
   -3   -1    0    2    1    2      0.0000000356      0.0000002254
   -3   -1    0    2    1    3      0.0011139261     -0.0036262649
   -3   -1    0    1    2    1      0.0000001793      0.0000000209
   -3   -1    0    1    2    2     -0.0000000136      0.0000002241
   -3   -1    0    1    2    3     -0.0011139271     -0.0036262253
   -3   -1    0    2    2    1     -0.0863027756      0.0680180050
   -3   -1    0    2    2    2     -0.0871615970     -0.0024982606
   -3   -1    0    2    2    3      0.0000000010      0.0000000027
   -3    0    0    1    1    1      0.0179206762     -0.0138039785
   -3    0    0    1    1    2      0.0356687599      0.1316349709
   -3    0    0    1    1    3      0.0000000036     -0.0000000015
   -3    0    0    2    1    1     -0.0000001584     -0.0000003697
   -3    0    0    2    1    2      0.0000000787      0.0000002674
   -3    0    0    2    1    3      0.0024965659     -0.0030615936
   -3    0    0    1    2    1      0.0000002574     -0.0000000914
   -3    0    0    1    2    2     -0.0000000770      0.0000003567
   -3    0    0    1    2    3     -0.0024965429     -0.0030615565
   -3    0    0    2    2    1      0.0179206754      0.0138033097
   -3    0    0    2    2    2      0.0356669885     -0.1316346387
   -3    0    0    2    2    3     -0.0000000051      0.0000000063
   -3    1    0    1    1    1      0.1095417328      0.0487963183
   -3    1    0    1    1    2      0.0574316085     -0.0617738785
   -3    1    0    1    1    3      0.0000000029     -0.0000000019
   -3    1    0    2    1    1      0.0000000603      0.0000001373
   -3    1    0    2    1    2     -0.0000002782     -0.0000002540
   -3    1    0    2    1    3      0.0011678192     -0.0004619804
   -3    1    0    1    2    1      0.0000001031      0.0000000318
   -3    1    0    1    2    2      0.0000000528      0.0000002698
   -3    1    0    1    2    3     -0.0011678187     -0.0004620036
   -3    1    0    2    2    1      0.1095412312     -0.0487969433
   -3    1    0    2    2    2      0.0574336453      0.0617738112
   -3    1    0    2    2    3     -0.0000000025      0.0000000056
   -3    2    0    1    1    1     -0.0717058822     -0.0385455487
   -3    2    0    1    1    2      0.0164683813      0.0289846215
   -3    2    0    1    1    3     -0.0000000135     -0.0000000060
   -3    2    0    2    1    1     -0.0000001422      0.0000000775
   -3    2    0    2    1    2     -0.0000003154     -0.0000001803
   -3    2    0    2    1    3      0.0019688598      0.0017884550
   -3    2    0    1    2    1     -0.0000001866     -0.0000000794
   -3    2    0    1    2    2     -0.0000002356      0.0000002191
   -3    2    0    1    2    3     -0.0019688580      0.0017884263
   -3    2    0    2    2    1     -0.0717086007      0.0385472024
   -3    2    0    2    2    2      0.0164689086     -0.0289847759
   -3    2    0    2    2    3      0.0000000132      0.0000000070
   -3    3    0    1    1    1     -0.0136956928      0.0120544633
   -3    3    0    1    1    2      0.0816912468      0.0105803496
   -3    3    0    1    1    3     -0.0000000052      0.0000000010
   -3    3    0    2    1    1     -0.0000003285      0.0000003406
   -3    3    0    2    1    2     -0.0000001363      0.0000003994
   -3    3    0    2    1    3     -0.0016649440      0.0013790568
   -3    3    0    1    2    1     -0.0000003864      0.0000001612
   -3    3    0    1    2    2     -0.0000001034      0.0000001377
   -3    3    0    1    2    3      0.0016649646      0.0013789893
   -3    3    0    2    2    1     -0.0136985925     -0.0120535874
   -3    3    0    2    2    2      0.0816919437     -0.0105798093
   -3    3    0    2    2    3      0.0000000044      0.0000000005
